user,item,rating,date
312,6,5,1590710400
312,4,5,1591401600
312,1,5,1592352000
312,54,3,1593475200
312,53,5,1593561600
313,70,5,1494892800
313,6,5,1520294400
313,47,5,1532649600
313,6,5,1565827200
313,60,5,1570752000
313,9,4,1583280000
313,9,4,1586563200
313,9,5,1587340800
313,9,5,1589414400
313,6,5,1589500800
313,1,5,1589673600
313,9,5,1590537600
314,39,5,1592265600
314,51,5,1592352000
314,38,5,1593388800
314,1,5,1594080000
315,70,5,1486944000
315,43,1,1498089600
315,9,4,1499126400
315,28,5,1528416000
315,36,5,1528934400
316,1,5,1589155200
316,26,5,1596412800
316,64,5,1597190400
316,6,5,1597622400
317,4,5,1589155200
317,10,5,1590105600
317,51,5,1593388800
317,1,5,1593648000
317,21,5,1594598400
318,6,5,1591488000
318,77,5,1591488000
318,39,5,1591833600
318,53,5,1592438400
318,1,5,1592784000
318,71,5,1593129600
319,53,3,1475366400
319,6,5,1478217600
319,77,4,1499126400
319,9,5,1500422400
319,6,5,1500508800
319,6,5,1502496000
319,9,5,1507420800
319,35,5,1552348800
319,4,5,1552780800
319,28,5,1571875200
319,9,5,1573603200
319,6,5,1574035200
319,53,5,1576540800
319,9,4,1580601600
319,6,4,1584662400
319,37,5,1587945600
319,9,4,1588032000
319,62,5,1589673600
319,28,5,1590019200
319,9,4,1591056000
319,21,4,1591142400
319,62,5,1591488000
319,1,5,1591920000
319,28,5,1592352000
319,36,5,1592784000
319,37,5,1592956800
319,69,5,1593302400
319,73,5,1593648000
319,14,4,1593820800
319,61,5,1593820800
319,9,1,1594771200
319,77,5,1595116800
320,51,5,1590105600
320,36,5,1590451200
320,61,5,1590537600
320,69,5,1590537600
320,73,5,1590624000
321,1,5,1591142400
321,25,5,1591574400
321,26,5,1592352000
321,64,5,1592524800
322,6,5,1461888000
322,35,5,1503619200
322,9,4,1533772800
322,30,5,1536710400
322,37,5,1554422400
322,71,5,1558310400
322,18,5,1560211200
322,28,5,1583625600
322,61,5,1585699200
322,25,5,1586217600
322,77,5,1586390400
322,12,5,1587686400
322,71,5,1588377600
322,9,5,1588464000
322,6,5,1589414400
322,53,5,1589673600
322,54,5,1589673600
323,15,5,1502841600
323,47,5,1505001600
323,6,5,1505088000
323,35,5,1505088000
323,47,4,1531440000
323,28,5,1575676800
323,25,5,1588896000
323,51,5,1599091200
324,9,4,1499299200
324,39,3,1499385600
324,25,3,1592092800
324,2,1,1592352000
324,3,4,1592352000
324,22,2,1593302400
324,66,1,1593388800
325,44,5,1542499200
325,67,5,1561852800
325,54,5,1579478400
325,30,5,1588291200
325,13,4,1593302400
326,69,1,1577923200
326,25,5,1580342400
326,3,4,1581811200
326,2,2,1581897600
326,7,2,1582156800
327,5,4,1450483200
327,48,4,1459468800
327,51,4,1547337600
327,67,5,1551484800
327,5,4,1571702400
327,44,5,1586044800
327,2,2,1594598400
328,6,5,1446768000
328,53,5,1446854400
328,60,5,1450828800
328,47,5,1466294400
328,59,3,1507334400
328,28,5,1520380800
329,54,5,1521417600
329,61,5,1535673600
329,15,5,1536624000
329,33,5,1572739200
329,27,4,1573603200
329,28,5,1590364800
329,34,2,1591920000
329,19,4,1593734400
329,3,5,1597276800
329,2,3,1597363200
329,7,4,1597449600
330,53,5,1549497600
330,60,4,1551571200
330,3,4,1579305600
330,2,4,1579824000
331,6,5,1588032000
331,2,4,1589155200
331,60,5,1590278400
331,28,4,1599782400
332,14,5,1542758400
332,2,4,1587168000
332,53,5,1592438400
332,73,5,1596844800
332,51,5,1599609600
332,61,5,1601596800
333,5,4,1490572800
333,47,5,1498176000
333,28,5,1523232000
333,62,5,1536019200
333,28,5,1578700800
333,36,5,1579132800
333,69,5,1579824000
333,72,5,1580342400
333,73,5,1581033600
333,3,5,1586736000
333,2,4,1590796800
333,16,5,1593475200
333,62,5,1593561600
333,28,5,1593993600
333,59,5,1595289600
333,16,5,1595894400
333,20,5,1595894400
333,59,5,1595894400
334,60,5,1505260800
334,25,5,1580774400
334,3,5,1584403200
334,2,4,1584921600
334,55,3,1586304000
334,6,5,1588204800
334,4,5,1601424000
335,57,4,1459641600
335,54,1,1575417600
335,25,5,1587168000
335,2,4,1590969600
336,55,5,1449532800
336,25,5,1595462400
336,3,5,1596067200
336,2,5,1596585600
336,2,4,1600041600
337,2,4,1592611200
337,3,5,1592611200
337,28,5,1594857600
337,36,5,1595030400
337,73,5,1596240000
338,27,4,1568592000
338,11,4,1575763200
338,41,5,1593388800
338,78,5,1594425600
338,46,4,1595203200
338,2,4,1597536000
339,53,5,1577145600
339,25,4,1589587200
339,3,4,1590192000
339,2,4,1590537600
340,53,1,1469145600
340,6,5,1472515200
340,28,4,1551139200
340,53,4,1579564800
340,25,5,1582934400
340,2,4,1587168000
340,7,5,1589587200
341,9,5,1586736000
341,77,5,1588464000
341,2,4,1595548800
341,6,5,1596585600
342,77,4,1583020800
342,71,4,1583712000
342,58,4,1585094400
342,25,4,1588204800
342,21,4,1591920000
342,2,4,1592784000
343,2,4,1584403200
343,7,4,1584662400
343,51,4,1585526400
343,58,4,1589414400
344,9,5,1589241600
344,25,5,1592697600
344,51,5,1594684800
344,6,4,1596067200
344,2,4,1598486400
344,6,5,1599091200
345,9,5,1544486400
345,6,5,1547337600
345,53,4,1552867200
345,60,4,1563840000
346,62,5,1539216000
346,62,5,1554595200
346,71,3,1577404800
346,38,5,1582416000
346,2,4,1585872000
347,14,5,1498435200
347,82,5,1574553600
347,3,4,1585094400
347,2,4,1586908800
347,77,5,1587600000
347,57,4,1588896000
348,9,4,1464220800
348,54,4,1501977600
348,9,5,1538870400
348,6,4,1539216000
348,60,5,1539561600
348,48,5,1546387200
348,9,5,1546560000
348,6,5,1547856000
348,77,5,1565395200
348,47,5,1584316800
348,6,5,1588464000
348,30,5,1588550400
348,15,5,1588636800
348,25,5,1589760000
348,25,4,1591056000
348,25,5,1591142400
349,2,4,1588723200
349,37,5,1590537600
349,6,5,1591747200
349,9,5,1592611200
349,81,4,1594944000
350,28,5,1575504000
350,53,4,1576886400
350,25,5,1590796800
350,3,4,1594425600
351,9,4,1559692800
351,6,4,1560556800
351,54,4,1560556800
351,50,5,1560988800
351,53,4,1562457600
351,57,4,1562544000
351,55,4,1564444800
351,43,5,1577750400
351,19,5,1593043200
351,25,5,1594166400
351,28,4,1594166400
351,36,5,1594684800
351,3,5,1594771200
351,60,4,1594944000
351,2,4,1595116800
352,57,4,1444176000
352,48,2,1451865600
352,53,4,1456876800
352,47,5,1478044800
352,5,5,1532044800
352,6,5,1533513600
352,53,5,1533513600
352,77,5,1563926400
352,6,5,1571270400
352,9,5,1572307200
352,57,4,1583280000
352,77,5,1584921600
352,62,5,1586044800
352,9,5,1586217600
352,2,4,1586908800
352,9,5,1588809600
352,57,4,1588809600
352,60,5,1589155200
352,6,5,1589500800
352,28,5,1590192000
352,47,5,1590451200
352,4,5,1590710400
352,53,5,1591488000
352,53,5,1593043200
352,6,5,1594512000
352,73,5,1594512000
352,6,5,1595289600
353,9,4,1447891200
353,6,5,1449360000
353,53,5,1453766400
353,9,4,1455580800
353,53,5,1463443200
353,21,1,1559952000
353,30,5,1565308800
353,9,5,1566086400
353,37,5,1587513600
353,41,5,1588032000
353,66,5,1590364800
353,77,4,1590451200
354,3,5,1585353600
354,2,4,1585526400
354,7,5,1586563200
354,28,4,1586995200
355,15,5,1480032000
355,25,4,1579305600
355,3,3,1579392000
355,2,4,1579651200
356,28,4,1545004800
356,73,5,1545868800
356,36,5,1546214400
356,77,4,1550448000
356,2,4,1590364800
357,28,4,1544313600
357,25,4,1579737600
357,3,3,1582848000
357,2,4,1587513600
357,7,4,1589155200
357,54,5,1598745600
358,30,5,1593561600
358,25,5,1596240000
358,3,4,1597104000
358,2,4,1597449600
359,37,5,1576540800
359,25,5,1583798400
359,2,5,1584921600
359,33,5,1585267200
359,3,5,1586390400
360,38,5,1588809600
360,63,4,1589241600
360,2,5,1590278400
360,25,5,1591056000
360,6,5,1591315200
361,25,5,1579651200
361,3,5,1580515200
361,2,5,1580947200
361,7,5,1584403200
362,27,5,1547942400
362,3,5,1596326400
362,25,5,1596326400
362,2,5,1596499200
362,7,5,1596585600
362,28,5,1597190400
362,36,5,1597363200
362,69,3,1597622400
362,73,5,1597881600
362,61,5,1598054400
362,77,5,1599350400
362,71,5,1599436800
362,22,5,1599609600
363,14,3,1499731200
363,69,5,1579305600
363,77,5,1582243200
363,2,5,1593388800
363,56,5,1601251200
364,4,5,1591056000
364,13,4,1593993600
364,6,4,1594166400
364,2,5,1601337600
365,15,4,1455840000
365,35,4,1552435200
365,2,5,1585958400
365,25,5,1586390400
365,3,5,1587427200
365,7,4,1594598400
366,42,5,1464480000
366,38,5,1547424000
366,19,5,1548547200
366,2,5,1593907200
367,77,5,1572912000
367,65,5,1579478400
367,71,4,1580256000
367,2,5,1597017600
368,9,1,1445299200
368,62,5,1534032000
368,77,5,1562544000
368,9,5,1580256000
368,2,5,1592438400
369,42,5,1479945600
369,35,4,1592438400
369,36,3,1592697600
369,36,5,1593388800
369,61,5,1595980800
369,2,5,1596931200
369,69,4,1597104000
370,25,4,1582761600
370,3,5,1596585600
370,2,5,1598400000
370,7,5,1601769600
371,42,5,1477526400
371,60,5,1478563200
371,76,4,1526774400
371,37,5,1552521600
371,33,5,1560211200
371,51,5,1561248000
371,9,4,1563580800
371,51,5,1585094400
371,2,5,1586736000
371,2,5,1587340800
371,9,5,1587340800
371,6,5,1587600000
371,6,5,1588550400
371,53,5,1588809600
371,9,5,1588896000
371,21,5,1591315200
371,6,5,1592352000
371,4,5,1593561600
371,53,4,1594339200
371,28,5,1595116800
372,71,5,1562457600
372,22,5,1562630400
372,18,5,1562803200
372,12,5,1563062400
372,32,5,1565913600
372,2,5,1593648000
373,61,5,1520726400
373,9,5,1567209600
373,21,5,1589414400
373,39,5,1591228800
373,2,5,1596499200
373,23,4,1597536000
373,75,5,1597708800
374,3,5,1585699200
374,2,5,1585958400
374,36,1,1587686400
374,61,5,1588204800
375,3,5,1598918400
375,2,5,1599264000
375,77,4,1600387200
375,71,5,1600473600
375,22,5,1600560000
376,69,4,1549670400
376,61,5,1554249600
376,77,5,1596499200
376,71,5,1596585600
377,2,5,1599609600
377,7,5,1599609600
377,69,4,1599609600
377,73,4,1600905600
378,70,5,1509580800
378,6,5,1562457600
378,9,5,1585526400
378,58,5,1593216000
378,2,5,1596585600
378,37,5,1598054400
379,70,5,1480291200
379,12,3,1556496000
379,46,5,1558483200
379,37,4,1566259200
379,6,5,1584144000
379,16,5,1584835200
379,53,5,1585180800
379,60,5,1586044800
379,9,5,1586390400
380,70,5,1516924800
380,62,3,1535241600
380,9,5,1568505600
380,28,5,1574553600
381,25,5,1600473600
381,3,5,1600992000
381,2,5,1601164800
381,7,5,1601251200
381,82,5,1601424000
382,9,5,1504742400
382,61,4,1558224000
382,25,5,1594512000
382,3,4,1595980800
382,2,5,1597708800
382,7,4,1600041600
383,28,5,1589673600
383,36,5,1589673600
383,61,5,1589673600
383,69,5,1589673600
384,69,5,1596240000
384,25,5,1596499200
384,17,5,1596844800
384,3,5,1597104000
384,2,5,1597536000
385,9,5,1586217600
385,39,5,1591488000
385,80,5,1592006400
385,2,5,1596412800
386,71,5,1539388800
386,77,5,1560038400
386,2,5,1589155200
386,42,5,1590624000
386,39,4,1590883200
387,2,5,1593907200
387,7,5,1596844800
387,25,5,1597276800
387,3,5,1598486400
388,25,5,1583452800
388,3,5,1588723200
388,2,5,1592265600
388,7,4,1595289600
389,9,4,1517788800
389,6,4,1517875200
389,53,5,1518566400
389,2,5,1588032000
389,61,5,1596672000
390,53,5,1462579200
390,37,5,1584576000
390,3,5,1585440000
390,25,5,1585440000
390,2,5,1586304000
391,25,5,1583107200
391,3,5,1584576000
391,2,5,1585872000
391,7,5,1586649600
392,43,5,1499731200
392,73,4,1530576000
392,28,5,1584835200
392,25,4,1596758400
392,2,5,1597363200
393,9,4,1443484800
393,47,5,1477699200
393,53,4,1511568000
393,62,5,1533859200
393,38,5,1547856000
393,51,5,1578528000
393,25,5,1584921600
393,2,5,1588377600
393,9,4,1589155200
393,9,5,1589155200
393,9,4,1590710400
393,6,1,1592352000
394,42,5,1456444800
394,42,5,1456617600
394,42,5,1456617600
394,47,4,1461024000
394,15,5,1465430400
394,43,5,1469836800
394,47,2,1496620800
394,6,5,1528848000
394,77,4,1532908800
395,9,3,1497312000
395,47,4,1573430400
395,10,4,1587859200
395,2,5,1589241600
395,42,4,1589673600
395,9,5,1591142400
396,37,5,1554595200
396,9,4,1588464000
396,28,4,1588636800
396,51,4,1588723200
396,6,4,1589068800
396,9,5,1589414400
397,75,5,1589673600
397,2,5,1597276800
397,4,5,1598400000
397,25,5,1601769600
398,21,5,1588118400
398,23,5,1588291200
398,15,5,1591315200
398,9,4,1591920000
398,6,5,1592006400
398,53,4,1592092800
398,28,5,1592438400
398,60,4,1592524800
398,36,5,1592611200
398,69,5,1592870400
398,73,5,1592956800
398,61,5,1593216000
398,25,5,1593302400
398,3,5,1593561600
398,2,5,1593734400
398,7,4,1593820800
399,13,5,1563148800
399,25,5,1583884800
399,2,5,1586217600
399,50,5,1590364800
400,25,5,1590019200
400,3,5,1591315200
400,2,5,1592092800
400,7,3,1592870400
401,2,5,1597795200
401,6,5,1599004800
401,53,5,1599696000
401,60,5,1600128000
402,25,5,1594252800
402,3,5,1595203200
402,2,5,1596067200
402,7,5,1596412800
403,9,5,1487376000
403,6,5,1487462400
403,53,5,1487548800
403,9,4,1585180800
403,28,5,1594166400
403,2,5,1597449600
404,9,5,1574467200
404,25,5,1585699200
404,36,5,1590278400
404,2,5,1594080000
405,6,5,1536710400
405,47,5,1557014400
405,9,4,1587081600
405,53,4,1590710400
405,2,5,1590969600
406,28,5,1590105600
406,25,5,1593820800
406,36,5,1593907200
406,69,5,1596499200
406,73,5,1600732800
406,2,5,1601769600
407,6,5,1465516800
407,23,5,1587600000
407,25,5,1588291200
407,3,5,1588896000
407,2,5,1589241600
408,2,5,1589587200
408,3,5,1589587200
408,7,5,1589587200
408,25,5,1589587200
409,4,5,1593129600
409,21,4,1593820800
409,6,5,1595808000
409,3,5,1599177600
409,2,5,1599696000
410,77,5,1562198400
410,30,5,1564185600
410,38,5,1587772800
410,51,5,1589155200
410,2,5,1589932800
410,9,5,1590451200
410,7,4,1590537600
410,7,1,1591315200
410,71,1,1591315200
410,6,5,1592438400
410,78,5,1592438400
411,2,5,1592265600
411,47,1,1592265600
411,28,5,1597795200
411,36,5,1599696000
412,35,5,1554681600
412,25,5,1598313600
412,3,4,1599696000
412,2,5,1600646400
412,7,5,1601856000
413,28,5,1586995200
413,28,5,1592352000
413,28,5,1593043200
413,25,5,1595116800
413,28,4,1595289600
413,36,5,1596067200
413,69,5,1597017600
413,3,4,1597363200
414,25,5,1585526400
414,3,5,1585785600
414,2,5,1585958400
414,37,5,1586217600
415,70,5,1475971200
415,25,5,1581897600
415,3,5,1583107200
415,2,5,1585008000
416,25,4,1590796800
416,3,4,1593129600
416,2,5,1594684800
416,7,4,1595203200
417,42,5,1588377600
417,37,5,1589500800
417,25,5,1590364800
417,47,5,1590710400
417,67,5,1591488000
417,13,5,1591747200
417,55,5,1592179200
417,9,5,1592265600
418,4,5,1481932800
418,44,5,1532908800
418,9,5,1547164800
418,6,5,1547596800
418,53,5,1548288000
419,6,5,1449964800
419,53,5,1452643200
419,60,5,1455753600
419,25,5,1585353600
419,3,5,1587254400
419,2,5,1588464000
419,7,5,1589500800
420,28,4,1583020800
420,36,5,1583020800
420,61,5,1583020800
420,25,5,1585008000
420,2,5,1591488000
421,54,5,1476144000
421,6,5,1496016000
421,9,4,1586649600
421,2,5,1589673600
421,6,5,1591315200
421,38,5,1591747200
421,51,4,1591833600
422,69,5,1568851200
422,6,5,1584662400
422,53,5,1584662400
422,60,5,1584662400
422,2,5,1585785600
423,25,5,1599177600
423,3,4,1600387200
423,2,5,1600992000
423,7,5,1601769600
424,25,5,1591920000
424,9,5,1594425600
424,2,5,1600041600
424,3,5,1600560000
425,9,5,1549152000
425,23,5,1553817600
425,77,5,1567900800
425,6,5,1569542400
426,28,5,1568246400
426,69,5,1572566400
426,25,5,1586995200
426,2,5,1587945600
427,3,5,1588982400
427,2,5,1595030400
427,7,5,1595030400
427,25,5,1595030400
428,36,5,1553040000
428,36,5,1562803200
428,69,5,1566086400
428,73,5,1569110400
428,25,4,1583625600
428,3,5,1587254400
428,2,5,1587945600
429,27,5,1568592000
429,37,5,1574467200
429,25,3,1584230400
429,16,5,1585180800
429,62,5,1590192000
430,6,5,1470528000
430,60,5,1475884800
430,70,5,1484265600
430,60,4,1488672000
430,47,5,1536451200
430,46,5,1552262400
430,3,5,1584835200
430,18,3,1587340800
431,53,5,1566345600
431,77,5,1573516800
431,47,4,1580688000
431,2,5,1581292800
431,28,5,1599091200
432,25,5,1596499200
432,3,5,1597276800
432,2,5,1597795200
432,60,4,1598486400
433,6,5,1550793600
433,53,5,1550793600
433,25,5,1588636800
433,2,5,1591315200
433,38,5,1593302400
434,25,5,1581724800
434,43,5,1582502400
434,3,5,1583798400
434,2,5,1584921600
434,52,5,1591315200
435,15,5,1471564800
435,6,5,1514592000
435,60,5,1519516800
435,18,5,1555977600
435,2,5,1598313600
435,28,5,1600992000
436,60,5,1450051200
436,55,5,1450915200
436,54,5,1454716800
436,50,5,1455408000
436,47,5,1455667200
436,78,5,1586563200
437,53,5,1450137600
437,57,4,1477612800
437,16,5,1490745600
437,28,4,1522368000
438,9,5,1449187200
438,20,5,1520121600
438,46,5,1581292800
438,2,5,1587600000
438,58,5,1588636800
438,28,5,1594857600
438,9,5,1599782400
439,77,5,1590278400
439,2,5,1595203200
439,57,4,1595462400
439,4,4,1596326400
440,36,5,1547856000
440,73,5,1548460800
440,36,5,1554508800
440,69,5,1554508800
440,6,5,1589587200
440,2,5,1590710400
441,5,5,1527379200
441,25,5,1592697600
441,25,5,1599004800
441,2,5,1600387200
442,43,5,1465430400
442,6,5,1494979200
442,47,5,1512432000
442,13,4,1519171200
442,28,5,1530230400
442,28,5,1566000000
442,36,5,1586131200
442,24,5,1588896000
442,28,5,1593820800
443,18,5,1587772800
443,22,4,1587772800
443,32,5,1587772800
443,71,5,1587772800
444,46,5,1550707200
444,53,5,1567900800
444,25,5,1587254400
444,3,5,1589500800
444,2,5,1591488000
444,7,5,1592784000
444,53,5,1594857600
445,14,5,1522368000
445,37,5,1585440000
445,28,5,1590192000
445,2,5,1590883200
445,25,5,1591833600
445,6,5,1593388800
446,6,5,1591142400
446,61,5,1591401600
446,53,5,1591920000
446,25,5,1592784000
446,3,5,1593216000
446,2,5,1593475200
446,55,5,1594425600
447,42,5,1463356800
447,42,4,1588291200
447,9,5,1588636800
447,2,5,1590796800
448,29,2,1566172800
448,2,5,1585440000
448,7,5,1586044800
448,21,4,1587686400
449,77,5,1522540800
449,3,5,1581552000
449,25,5,1581552000
449,2,5,1581638400
449,7,5,1581638400
450,35,5,1498780800
450,2,5,1586995200
450,6,5,1593302400
450,53,5,1594080000
451,2,5,1589241600
451,6,5,1589414400
451,53,5,1589932800
451,53,2,1590796800
451,38,5,1596844800
452,42,5,1597104000
452,2,5,1597536000
452,53,5,1597968000
452,60,5,1598140800
452,51,5,1599782400
453,6,5,1590537600
453,25,5,1590537600
453,7,5,1592265600
453,2,5,1592352000
454,77,5,1585785600
454,22,5,1589760000
454,18,5,1590537600
454,2,5,1591228800
455,9,5,1453161600
455,9,5,1466640000
455,9,5,1518480000
455,28,5,1523232000
455,36,5,1529452800
455,22,4,1544659200
455,69,3,1551225600
455,28,5,1552867200
455,36,5,1555286400
455,69,4,1560816000
455,69,3,1568592000
455,73,5,1579824000
455,25,5,1582588800
455,36,4,1584921600
456,9,5,1446422400
456,22,5,1516320000
456,71,5,1516320000
456,77,5,1516320000
456,18,5,1516492800
456,12,5,1516838400
456,76,5,1520467200
456,69,3,1584230400
457,25,5,1583107200
457,28,5,1585958400
457,3,5,1587945600
457,2,5,1590364800
457,37,4,1590451200
458,53,5,1587427200
458,2,5,1592784000
458,38,3,1593907200
458,42,5,1593907200
458,51,5,1594684800
459,9,5,1506643200
459,25,5,1586908800
459,2,5,1591747200
459,6,5,1594771200
459,53,4,1597881600
459,25,5,1599350400
460,61,5,1598400000
460,2,5,1600732800
460,3,5,1601424000
460,7,5,1601424000
461,9,5,1569196800
461,6,5,1570579200
461,53,5,1576540800
461,2,5,1581811200
462,11,1,1447891200
462,2,5,1594857600
462,3,1,1595376000
462,7,3,1595462400
463,9,4,1562284800
463,47,5,1563408000
463,47,4,1589760000
463,25,4,1590019200
463,2,5,1592438400
464,6,5,1545609600
464,9,5,1564099200
464,51,5,1575417600
464,69,5,1595030400
464,2,5,1596067200
465,35,5,1495152000
465,70,5,1495152000
465,15,4,1496102400
465,6,5,1499299200
465,37,5,1560038400
465,71,5,1564876800
465,6,5,1565568000
465,9,5,1567728000
465,77,5,1575158400
465,25,5,1584316800
465,6,5,1588464000
465,9,4,1588896000
465,2,5,1588982400
465,9,4,1589587200
465,38,5,1590537600
465,42,4,1590883200
465,4,4,1591660800
465,25,5,1592697600
465,9,4,1593648000
465,6,5,1594425600
465,6,5,1594771200
465,42,5,1595808000
465,38,5,1596412800
466,57,4,1501027200
466,53,5,1526947200
466,35,5,1540684800
466,28,5,1551225600
466,28,5,1575676800
466,28,5,1582243200
466,69,4,1584921600
466,77,5,1588291200
466,6,5,1588636800
466,73,5,1588896000
466,53,5,1589068800
466,9,4,1589414400
467,6,5,1581984000
467,2,5,1591401600
467,57,4,1593907200
467,9,4,1594339200
468,47,5,1525219200
468,25,5,1587686400
468,2,5,1588550400
468,7,5,1591315200
468,43,5,1601078400
469,35,5,1515888000
469,74,3,1540512000
469,37,5,1564876800
469,77,5,1583884800
469,2,5,1593993600
470,25,5,1599523200
470,3,5,1599955200
470,2,5,1600128000
470,71,5,1600992000
470,77,5,1600992000
471,25,5,1594080000
471,3,5,1596672000
471,2,5,1596931200
471,7,5,1598140800
471,11,5,1600128000
472,25,4,1588118400
472,77,4,1594857600
472,2,5,1595289600
472,51,5,1595289600
473,6,5,1589673600
473,53,5,1589673600
473,55,5,1592784000
473,2,5,1592956800
474,42,5,1474070400
474,35,5,1493596800
474,9,4,1516838400
474,30,5,1535673600
474,36,5,1542931200
474,50,1,1569715200
474,79,5,1571443200
474,25,5,1586217600
474,2,5,1588723200
475,35,5,1499990400
475,27,5,1595462400
475,36,5,1599868800
475,73,5,1600128000
475,61,5,1601424000
475,2,5,1602028800
476,70,5,1466985600
476,2,5,1588032000
476,77,5,1589587200
476,71,5,1589932800
477,5,4,1463184000
477,82,3,1498435200
477,60,5,1507248000
477,6,5,1508889600
477,6,5,1561161600
477,38,3,1567728000
477,9,5,1585008000
477,42,5,1586995200
477,36,5,1587254400
477,6,5,1587859200
477,9,5,1589500800
477,50,5,1589932800
477,44,5,1590710400
477,30,5,1590883200
477,9,5,1591401600
477,21,5,1591833600
477,25,5,1594166400
478,62,5,1542326400
478,2,5,1588809600
478,46,5,1590364800
478,9,5,1591574400
479,77,5,1552608000
479,71,5,1552867200
479,25,5,1581724800
479,3,5,1582329600
479,2,5,1582934400
479,7,5,1583193600
480,28,5,1571875200
480,67,5,1575936000
480,43,5,1578960000
480,28,5,1583107200
480,6,5,1591920000
481,25,5,1595808000
481,3,5,1597795200
481,2,5,1597881600
481,7,5,1598572800
482,6,5,1540080000
482,25,5,1586822400
482,6,5,1589241600
482,2,5,1592870400
483,53,5,1589587200
483,9,5,1590451200
483,2,5,1590969600
483,54,5,1597795200
484,2,5,1586131200
484,3,5,1586131200
484,7,5,1586131200
484,25,5,1586131200
485,36,5,1595203200
485,61,5,1599436800
485,3,5,1599955200
485,2,5,1600300800
486,28,4,1595203200
486,25,4,1598832000
486,2,5,1600819200
486,36,5,1600992000
487,28,5,1589328000
487,36,4,1589932800
487,69,5,1590624000
487,73,4,1592179200
487,61,4,1592438400
487,2,5,1598659200
488,36,5,1592611200
488,6,5,1592956800
488,2,5,1593907200
488,79,5,1594339200
488,28,5,1594425600
488,37,5,1598659200
489,27,5,1499990400
489,25,4,1582848000
489,3,5,1588464000
489,2,5,1590192000
490,53,5,1588204800
490,25,5,1592611200
490,3,5,1594684800
490,2,5,1595808000
490,7,5,1599523200
491,9,5,1489795200
491,53,5,1576540800
491,53,5,1588809600
491,77,3,1590451200
491,2,5,1595289600
492,42,4,1590710400
492,57,4,1590883200
492,9,4,1590969600
492,6,4,1591574400
492,53,4,1591747200
492,28,5,1593475200
492,36,5,1593734400
492,69,5,1593907200
492,73,5,1594080000
492,61,5,1594252800
493,77,5,1493942400
493,18,3,1527638400
493,22,3,1527638400
493,71,4,1527638400
493,77,5,1527638400
493,38,5,1569974400
493,2,5,1593388800
494,5,5,1445040000
494,53,5,1525824000
494,28,4,1577491200
494,2,5,1591488000
494,28,5,1595548800
495,81,5,1538179200
495,37,4,1575158400
495,57,4,1588636800
495,9,5,1591315200
495,2,5,1595116800
496,6,5,1533600000
496,53,5,1535068800
496,3,5,1590278400
496,2,5,1592697600
497,25,5,1582588800
497,2,5,1585094400
497,3,5,1592179200
497,7,5,1592179200
498,57,4,1443916800
498,6,4,1452988800
498,53,4,1456617600
498,27,5,1457913600
498,57,4,1465948800
498,47,4,1472083200
498,6,2,1483660800
498,42,5,1492560000
498,6,5,1493856000
498,35,5,1498348800
498,6,5,1506297600
498,53,5,1511136000
498,60,5,1511913600
498,28,5,1517184000
498,5,5,1522022400
498,5,5,1539129600
498,67,5,1543708800
498,12,1,1558742400
498,28,4,1561507200
498,77,5,1563580800
498,69,5,1564099200
498,73,4,1566172800
498,28,5,1566345600
498,61,4,1567123200
498,37,5,1567641600
498,6,5,1569628800
498,22,4,1570060800
498,36,5,1570579200
498,24,5,1571529600
498,6,5,1575936000
498,9,5,1581724800
498,36,4,1583798400
498,6,5,1586044800
498,69,3,1586044800
498,53,5,1586304000
498,28,5,1586476800
498,36,5,1588377600
498,24,5,1589414400
498,25,5,1590624000
498,77,5,1593302400
498,4,5,1594944000
499,38,5,1576195200
499,38,5,1585699200
499,42,5,1590451200
499,18,5,1590883200
499,6,5,1591315200
499,6,5,1591747200
499,30,5,1593734400
500,28,5,1588809600
500,73,5,1589760000
500,61,5,1590019200
500,25,5,1590537600
500,3,5,1591056000
500,2,5,1591142400
501,28,5,1589241600
501,36,5,1589846400
501,69,5,1590451200
501,73,5,1591056000
501,61,5,1591488000
502,22,5,1531440000
502,4,5,1562544000
502,62,5,1587686400
502,2,5,1588636800
503,77,5,1491091200
503,2,5,1591401600
503,28,5,1592438400
503,7,5,1594598400
504,53,5,1586131200
504,6,5,1586736000
504,17,5,1587168000
504,2,5,1587945600
504,30,5,1592956800
505,54,4,1451260800
505,70,4,1465603200
505,60,5,1506124800
505,6,5,1522540800
505,53,5,1523059200
505,60,5,1523491200
505,36,5,1571443200
506,9,5,1595980800
506,28,5,1596326400
506,6,5,1597622400
506,36,5,1597795200
506,53,5,1598140800
506,69,5,1598745600
506,60,5,1598918400
506,73,5,1599004800
506,61,5,1599264000
506,25,5,1599696000
506,37,5,1599868800
506,3,5,1600560000
507,6,5,1458086400
507,4,5,1480723200
507,47,5,1485734400
507,60,5,1494979200
507,9,5,1514332800
507,71,5,1515974400
507,70,5,1536019200
507,44,5,1538092800
507,9,4,1546819200
507,70,4,1547424000
507,9,5,1551312000
507,77,5,1552348800
507,38,5,1570320000
507,28,4,1587513600
507,25,5,1590019200
508,25,5,1593734400
508,3,4,1594684800
508,2,5,1594944000
508,73,4,1596412800
509,6,5,1482019200
509,28,5,1584057600
509,25,5,1584144000
509,2,5,1593561600
509,36,5,1595030400
509,69,5,1595980800
509,3,5,1596412800
